chrom	operon_name	strand	GeneID	genes	sigma	nascent_wt	totat_wt	nascent_wt44	totat_wt44	operon_id	start	end	keep
NC_000913.3	yhgF	+	operon_tu1609	yhgF	unknown	0	210	8	488	RDBECOLIOPC00781	3537385	3539706	True
NC_000913.3	feoABC	+	operon_tu1610	feoA;feoB;feoC	sigma70	8	709	10	653	RDBECOLIOPC01314	3540163	3542964	True
NC_000913.3	rpnA	+	operon_tu1611	rpnA	unknown	1	64	1	130	RDBECOLIOPC00016	3543167	3544045	False
NC_000913.3	bioH	-	operon_tu1612	bioH	unknown	3	90	6	130	RDBECOLIOPC00191	3544074	3544844	False
NC_000913.3	gntXY	+	operon_tu1613	yhgH;nfuA	sigma32	7	328	172	9254	RDBECOLIOPC02943	3544882	3546199	False
NC_000913.3	gntT	+	operon_tu1614	gntT	sigma70	1	183	8	277	RDBECOLIOPC02949	3546559	3547875	False
NC_000913.3	malPQ	-	operon_tu1615	malP;malQ	sigma70	585	26794	22	1494	RDBECOLIOPC01516	3547986	3552473	True
NC_000913.3	codBA	+	operon_tu1616	codB;codA	sigma70	2	137	3	264	RDBECOLIOPC00260	354922	357454	True
NC_000913.3	malT	+	operon_tu1617	malT	sigma70	367	12729	119	5974	RDBECOLIOPC00290	3553085	3555790	True
NC_000913.3	rtcBA	-	operon_tu1618	rtcB;rtcA	sigma54	2	132	7	405	RDBECOLIOPC00493	3555833	3558079	True
NC_000913.3	rtcR	+	operon_tu1619	rtcR	sigma54	0	47	2	135	RDBECOLIOPC01995	3558268	3559866	True
NC_000913.3	glpEGR	-	operon_tu1620	glpE;glpG;glpR	unknown	7	182	12	524	RDBECOLIOPC03420	3559848	3561823	True
NC_000913.3	glpD	+	operon_tu1621	glpD	sigma70	6	115	2	362	RDBECOLIOPC01582	3562013	3563518	True
NC_000913.3	glgBXCAP	-	operon_tu1623	glgB;glgX;glgC;glgA;glgP	sigma70	156	10487	408	20653	RDBECOLIOPC02233	3564134	3573502	True
NC_000913.3	asd	-	operon_tu1624	asd	unknown	62	2680	51	2204	RDBECOLIOPC00502	3573775	3574878	False
NC_000913.3	yhgN	+	operon_tu1625	yhgN	unknown	1	78	5	129	RDBECOLIOPC00326	3575071	3575664	False
NC_000913.3	gntRKU	-	operon_tu1626	gntR;gntK;gntU	sigma70	11	605	26	1037	RDBECOLIOPC02472	3575721	3578726	True
NC_000913.3	cynR	-	operon_tu1627	cynR	sigma70	0	31	6	123	RDBECOLIOPC02576	357791	358690	False
NC_000913.3	yhhW	-	operon_tu1628	yhhW	unknown	1	207	6	497	RDBECOLIOPC02172	3578950	3579645	False
NC_000913.3	yhhX	-	operon_tu1629	yhhX	unknown	4	525	10	748	RDBECOLIOPC01085	3579768	3580805	False
NC_000913.3	yhhZ-yrhA-insA6AB6B6	+	operon_tu1632	yhhZ;yrhA;insA6;insAB6;insB6	unknown	0	35	0	71	RDBECOLIOPC00225	3581863	3584309	True
NC_000913.3	ggt	-	operon_tu1634	ggt	unknown	0	90	1	250	RDBECOLIOPC02024	3585081	3586823	True
NC_000913.3	ugpBAECQ	-	operon_tu1636	ugpB;ugpA;ugpE;ugpC;ugpQ	sigma70	2	225	19	673	RDBECOLIOPC01511	3587370	3592325	True
NC_000913.3	cynTSX	+	operon_tu1637	cynT;cynS;cynX	sigma70	0	62	0	128	RDBECOLIOPC01739	358799	361146	True
NC_000913.3	livKHMGF	-	operon_tu1638	livK;livH;livM;livG;livF	sigma70	0	141	5	300	RDBECOLIOPC03003	3592724	3597560	True
NC_000913.3	livJ	-	operon_tu1640	livJ	sigma70	0	25	0	77	RDBECOLIOPC00771	3598555	3599658	False
NC_000913.3	rpoH	-	operon_tu1641	rpoH	sigma70	4	763	98	6432	RDBECOLIOPC02770	3599929	3600783	False
NC_000913.3	ftsYEX	-	operon_tu1642	ftsY;ftsE;ftsX	unknown	19	1527	125	3816	RDBECOLIOPC01357	3601028	3604243	True
NC_000913.3	rsmD-yhhL	+	operon_tu1643	rsmD;yhhL	unknown	0	142	6	254	RDBECOLIOPC00823	3604393	3605248	False
NC_000913.3	yhhN	+	operon_tu1645	yhhN	unknown	1	202	7	381	RDBECOLIOPC02531	3605751	3606377	False
NC_000913.3	zntA	+	operon_tu1646	zntA	sigma70	10	1230	71	3387	RDBECOLIOPC00950	3606451	3608649	True
NC_000913.3	yhhQ	+	operon_tu1648	yhhQ	unknown	0	65	6	261	RDBECOLIOPC01439	3609217	3609882	False
NC_000913.3	dcrB	+	operon_tu1649	dcrB	unknown	5	675	13	672	RDBECOLIOPC00538	3609955	3610512	False
NC_000913.3	yhhS	-	operon_tu1650	yhhS	unknown	8	237	7	272	RDBECOLIOPC01451	3610516	3611733	False
NC_000913.3	yhhT	+	operon_tu1651	yhhT	unknown	1	63	8	184	RDBECOLIOPC02099	3611865	3612914	False
NC_000913.3	lacZYA	-	operon_tu1652	lacZ;lacY;lacA	sigma70	24	3217	32	2622	RDBECOLIOPC03454	361249	366305	True
NC_000913.3	acpT	+	operon_tu1653	acpT	unknown	0	53	1	153	RDBECOLIOPC01118	3612969	3613556	False
NC_000913.3	nikABCDER	+	operon_tu1654	nikA;nikB;nikC;nikD;nikE;nikR	sigma54	0	181	2	425	RDBECOLIOPC02998	3613667	3618989	True
NC_000913.3	rhsB	+	operon_tu1655	rhsB	unknown	0	61	1	107	RDBECOLIOPC00270	3619192	3623427	True
NC_000913.3	yhhI	+	operon_tu1658	yhhI	unknown	0	37	1	70	RDBECOLIOPC02597	3624378	3625514	False
NC_000913.3	yhiI-rbbA-yhhJ	-	operon_tu1659	yhiI;rbbA;yhhJ	unknown	12	1622	85	3553	RDBECOLIOPC01381	3625679	3630602	True
NC_000913.3	yhiJ	-	operon_tu1660	yhiJ	unknown	0	255	1	455	RDBECOLIOPC00485	3630968	3632590	True
NC_000913.3	yhiL	-	operon_tu1661	yhiL	sigma28	0	134	0	223	RDBECOLIOPC02154	3632852	3634458	True
NC_000913.3	yhiM	+	operon_tu1662	yhiM	sigma38	0	64	0	143	RDBECOLIOPC00544	3634841	3635893	False
NC_000913.3	yhiN	-	operon_tu1663	yhiN	unknown	3	180	36	1063	RDBECOLIOPC02249	3636208	3637410	False
NC_000913.3	pitA	+	operon_tu1664	pitA	unknown	7	279	30	598	RDBECOLIOPC01595	3637642	3639141	False
NC_000913.3	dtpB	+	operon_tu1667	dtpB	unknown	85	4672	125	2954	RDBECOLIOPC01077	3640862	3642331	False
NC_000913.3	prlC-yhiQ	-	operon_tu1668	prlC;rsmJ	sigma32	7	613	110	5409	RDBECOLIOPC00212	3642380	3645182	True
NC_000913.3	rlmJ	+	operon_tu1669	rlmJ	unknown	3	162	1	274	RDBECOLIOPC01775	3645385	3646227	False
NC_000913.3	gor	+	operon_tu1670	gor	sigma70	2	584	11	688	RDBECOLIOPC02044	3646299	3647651	False
NC_000913.3	arsRBC	+	operon_tu1674	arsR;arsB;arsC	sigma70	0	166	5	474	RDBECOLIOPC02098	3648528	3650662	True
NC_000913.3	yhiS	+	operon_tu1675	yhiS	unknown	0	36	0	60	RDBECOLIOPC00808	3651291	3653713	True
NC_000913.3	insH-11	-	operon_tu1676	insH11	unknown	0	1	0	4	RDBECOLIOPC00381	3652182	3653162	False
NC_000913.3	slp-dctR	+	operon_tu1677	slp;dctR	sigma70	0	457	6	813	RDBECOLIOPC00601	3653961	3655213	False
NC_000913.3	hdeAB-yhiD	-	operon_tu1678	hdeA;hdeB;yhiD	sigma38	10	787	26	2238	RDBECOLIOPC03126	3655255	3656740	False
NC_000913.3	hdeD	+	operon_tu1679	hdeD	sigma38	1	59	5	160	RDBECOLIOPC01607	3656995	3657567	False
NC_000913.3	gadEF-mdtEF	+	operon_tu1681	gadE;gadF;mdtE;mdtF	sigma70	4	296	10	612	RDBECOLIOPC02294	3658366	3663527	True
NC_000913.3	gadAX	-	operon_tu1682	gadA;gadX;gadW	sigma38	14	546	186	4305	RDBECOLIOPC03458	3663890	3667580	True
NC_000913.3	mhpR-lacI	-	operon_tu1683	mhpR;lacI	sigma70	1	184	10	575	RDBECOLIOPC03450	366428	368420	True
NC_000913.3	yhjA	-	operon_tu1685	ccp	sigma70	1	76	9	176	RDBECOLIOPC00525	3667791	3669188	False
NC_000913.3	treF	+	operon_tu1686	treF	sigma38	1	120	14	850	RDBECOLIOPC00367	3669592	3671241	True
NC_000913.3	yhjB	-	operon_tu1687	yhjB	unknown	0	25	0	79	RDBECOLIOPC01133	3671292	3671894	False
NC_000913.3	yhjC	+	operon_tu1688	rcdB	sigma54	0	92	12	356	RDBECOLIOPC02078	3672414	3673313	False
NC_000913.3	yhjD	+	operon_tu1689	yhjD	unknown	1	124	10	552	RDBECOLIOPC01104	3673362	3674375	False
NC_000913.3	yhjE	+	operon_tu1690	yhjE	unknown	0	77	1	131	RDBECOLIOPC00258	3674786	3676108	False
NC_000913.3	yhjG	-	operon_tu1691	yhjG	sigma38	2	165	35	910	RDBECOLIOPC01719	3676290	3678350	True
NC_000913.3	yhjH	-	operon_tu1692	pdeH	sigma28	0	51	0	58	RDBECOLIOPC01877	3678420	3679187	False
NC_000913.3	kdgK	+	operon_tu1693	kdgK	unknown	2	325	5	461	RDBECOLIOPC01391	3679419	3680348	False
NC_000913.3	yhjJ	-	operon_tu1694	yhjJ	sigma24	4	339	14	908	RDBECOLIOPC02101	3680444	3681940	False
NC_000913.3	dctA	-	operon_tu1695	dctA	sigma70	17	929	21	618	RDBECOLIOPC00397	3682161	3683447	False
NC_000913.3	pdeK	-	operon_tu1696	pdeK	unknown	2	248	14	729	RDBECOLIOPC00756	3683630	3685618	True
NC_000913.3	bcsABZC	-	operon_tu1697	bcsA;bcsB;bcsZ;bcsC	sigma70	11	477	22	1387	RDBECOLIOPC01624	3685700	3695236	True
NC_000913.3	mhpABCDFE	+	operon_tu1698	mhpA;mhpB;mhpC;mhpD;mhpF;mhpE	sigma70	1	91	3	275	RDBECOLIOPC00309	368611	374881	True
NC_000913.3	bcsQ	-	operon_tu1699	bcsQ	unknown	0	118	1	224	RDBECOLIOPC00685	3695233	3695985	False
NC_000913.3	bcsEFG	+	operon_tu1701	bcsE;bcsF;bcsG	sigma70	16	2255	32	2756	RDBECOLIOPC02575	3696458	3699893	True
NC_000913.3	yhjV	+	operon_tu1704	yhjV	unknown	0	51	0	100	RDBECOLIOPC00472	3700563	3701834	False
NC_000913.3	dppABCDF	-	operon_tu1705	dppA;dppB;dppC;dppD;dppF	sigma70	83	3985	18	1162	RDBECOLIOPC03414	3701864	3707705	True
NC_000913.3	eptB	-	operon_tu1707	eptB	sigma70	15	673	24	867	RDBECOLIOPC03116	3708784	3710475	True
NC_000913.3	yhjX	-	operon_tu1708	yhjX	sigma70	0	39	1	80	RDBECOLIOPC01476	3710799	3712007	False
NC_000913.3	yhjY	-	operon_tu1709	yhjY	unknown	2	135	23	896	RDBECOLIOPC01070	3712236	3712934	False
NC_000913.3	tag-yiaC	+	operon_tu1710	tag;yiaC	unknown	1	134	10	413	RDBECOLIOPC00201	3713092	3714092	False
NC_000913.3	bisC	-	operon_tu1711	bisC	unknown	9	266	8	808	RDBECOLIOPC01635	3714061	3716394	True
NC_000913.3	yiaD	+	operon_tu1712	yiaD	unknown	0	48	0	93	RDBECOLIOPC01760	3716547	3717206	False
NC_000913.3	ghrB	+	operon_tu1713	ghrB	unknown	5	312	3	255	RDBECOLIOPC00794	3717310	3718284	False
NC_000913.3	yiaF	-	operon_tu1714	yiaF	unknown	2	655	16	1453	RDBECOLIOPC00278	3718334	3719044	False
NC_000913.3	insJ	+	operon_tu1718	insJ	unknown	0	17	3	53	RDBECOLIOPC00004	3720680	3721201	False
NC_000913.3	insK	+	operon_tu1719	insK	sigma24	0	50	1	121	RDBECOLIOPC01666	3721198	3722049	False
NC_000913.3	glyQS	-	operon_tu1720	glyQ;glyS	sigma70	16	2147	57	2726	RDBECOLIOPC00987	3722328	3725318	True
NC_000913.3	wecH	+	operon_tu1722	wecH	unknown	0	57	5	246	RDBECOLIOPC01854	3725887	3726882	False
NC_000913.3	xylAB	-	operon_tu1725	xylA;xylB	unknown	3	267	13	899	RDBECOLIOPC02520	3727917	3730765	True
NC_000913.3	xylFGHR	+	operon_tu1726	xylF;xylG;xylH;xylR	unknown	3	570	19	1095	RDBECOLIOPC03002	3731131	3736157	True
NC_000913.3	bax	-	operon_tu1727	bax	unknown	19	1055	14	755	RDBECOLIOPC00863	3736353	3737177	False
NC_000913.3	malS	+	operon_tu1728	malS	sigma70	34	1749	1	138	RDBECOLIOPC00526	3737497	3739527	True
NC_000913.3	avtA	+	operon_tu1729	avtA	unknown	4	188	8	355	RDBECOLIOPC02062	3739705	3740958	False
NC_000913.3	plaR	-	operon_tu1731	plaR	sigma70	2	115	11	804	RDBECOLIOPC01429	3741684	3742532	False
NC_000913.3	yiaKLMNO-lyx-sgbHUE	+	operon_tu1732	yiaK;yiaL;yiaM;yiaN;yiaO;lyxK;sgbH;sgbU;sgbE	sigma24	1	265	5	702	RDBECOLIOPC02989	3742733	3750781	True
NC_000913.3	yiaT	-	operon_tu1733	yiaT	unknown	0	21	6	117	RDBECOLIOPC00877	3751128	3751868	False
NC_000913.3	yiaU	+	operon_tu1734	yiaU	unknown	0	74	4	184	RDBECOLIOPC00009	3751992	3752966	False
NC_000913.3	yiaWV	-	operon_tu1735	yiaW;yiaV	unknown	0	36	1	89	RDBECOLIOPC02556	3752963	3754428	False
NC_000913.3	mhpT	+	operon_tu1736	mhpT	sigma32	0	47	3	129	RDBECOLIOPC01304	375459	376670	False
NC_000913.3	aldB	-	operon_tu1737	aldB	sigma38	0	299	9	468	RDBECOLIOPC02215	3754973	3756511	True
NC_000913.3	yiaY	-	operon_tu1738	yiaY	unknown	0	17	0	30	RDBECOLIOPC01698	3756676	3757827	False
NC_000913.3	selAB	-	operon_tu1739	selA;selB	unknown	1	399	9	1067	RDBECOLIOPC02405	3758017	3761249	True
NC_000913.3	yibF	-	operon_tu1740	yibF	unknown	0	83	1	175	RDBECOLIOPC00741	3761347	3761955	False
NC_000913.3	rhsA-yibA	+	operon_tu1741	rhsA;yibA	sigma32	1	76	15	1007	RDBECOLIOPC02904	3762183	3767179	True
NC_000913.3	yibJ	+	operon_tu1742	yibJ	unknown	0	50	5	221	RDBECOLIOPC01354	3767221	3767922	False
NC_000913.3	yaiL	+	operon_tu1743	yaiL	unknown	2	117	1	208	RDBECOLIOPC00424	376772	377311	False
NC_000913.3	yibIH	-	operon_tu1745	yibI;yibH	unknown	5	254	34	902	RDBECOLIOPC02112	3770243	3771744	True
NC_000913.3	mtlADR	+	operon_tu1746	mtlA;mtlD;mtlR	sigma70	79	5156	378	14402	RDBECOLIOPC01428	3772281	3776159	True
NC_000913.3	frmRAB	-	operon_tu1747	frmR;frmA;frmB	unknown	7	605	28	3672	RDBECOLIOPC01940	377535	379881	True
NC_000913.3	lldPRD	+	operon_tu1750	lldP;lldR;lldD	sigma70	0	140	4	361	RDBECOLIOPC00248	3777399	3781017	True
NC_000913.3	cysE	-	operon_tu1752	cysE	unknown	2	288	12	259	RDBECOLIOPC00300	3781741	3782562	False
NC_000913.3	yibN-grxC-secB-gpsA	-	operon_tu1753	yibN;grxC;secB;gpsA	sigma70	57	4772	97	4684	RDBECOLIOPC02742	3782642	3785015	True
NC_000913.3	gpmM-envC-yibQ	+	operon_tu1754	gpmM;envC;yibQ	sigma38	22	2201	58	4996	RDBECOLIOPC01396	3785260	3789060	True
NC_000913.3	yibD	-	operon_tu1755	waaH	sigma70	3	94	0	162	RDBECOLIOPC00503	3789047	3790081	False
NC_000913.3	kbl-tdh	-	operon_tu1756	kbl;tdh	sigma70	119	10650	101	6851	RDBECOLIOPC00189	3790320	3792551	True
NC_000913.3	htrL	-	operon_tu1757	htrL	unknown	2	163	5	271	RDBECOLIOPC01025	3792826	3793683	False
NC_000913.3	rfaDFCL	+	operon_tu1758	rfaD;waaF;waaC;waaL	sigma70	31	2575	84	4159	RDBECOLIOPC03449	3793987	3798207	True
NC_000913.3	rirA-rfaQGPSBIJYZ-waaU	-	operon_tu1759	rirA;waaQ;waaG;waaP;waaS;waaB;waaO;waaJ;waaY;waaZ;waaU	sigma70	31	1952	73	3157	RDBECOLIOPC02891	3798239	3808238	True
NC_000913.3	yaiO	-	operon_tu1760	yaiO	unknown	0	66	4	178	RDBECOLIOPC00944	380069	380842	False
NC_000913.3	yaiX	-	operon_tu1761	yaiX	unknown	0	22	0	53	RDBECOLIOPC01584	380844	382872	True
NC_000913.3	kdtA-coaD	+	operon_tu1762	waaA;coaD	sigma70	3	169	16	493	RDBECOLIOPC02546	3808540	3810304	True
NC_000913.3	yicR-rpmBG-mutM	-	operon_tu1763	yicR;rpmB;rpmG;mutM	sigma32	28	2702	179	6520	RDBECOLIOPC03279	3810343	3812559	True
NC_000913.3	dfp	+	operon_tu1764	dfp	unknown	5	280	12	676	RDBECOLIOPC01138	3812731	3813951	False
NC_000913.3	insC1CD1D1	+	operon_tu1765	insC1;insCD1;insD1	unknown	0	10	0	11	RDBECOLIOPC00153	381351	382579	False
NC_000913.3	dut-slmA	+	operon_tu1766	dut;slmA	sigma70	5	357	16	1117	RDBECOLIOPC00667	3813929	3815090	False
NC_000913.3	rph-pyrE	-	operon_tu1767	rph;pyrE	unknown	0	158	1	276	RDBECOLIOPC02922	3815127	3816549	False
NC_000913.3	yicC	+	operon_tu1768	yicC	unknown	1	249	10	519	RDBECOLIOPC00228	3816676	3817539	False
NC_000913.3	dinD	+	operon_tu1769	dinD	unknown	1	162	0	68	RDBECOLIOPC01683	3817760	3818584	False
NC_000913.3	yicG	+	operon_tu1770	yicG	unknown	1	82	5	268	RDBECOLIOPC00730	3818874	3819491	False
NC_000913.3	ligB	-	operon_tu1771	ligB	unknown	0	81	2	123	RDBECOLIOPC02401	3819488	3821170	True
NC_000913.3	gmk	+	operon_tu1772	gmk	sigma70	9	515	26	1023	RDBECOLIOPC02532	3821428	3822051	False
NC_000913.3	rpoZ-spoT-trmH-recG	+	operon_tu1773	rpoZ;spoT;trmH;recG	sigma70	27	1711	54	2649	RDBECOLIOPC01644	3822106	3827291	True
NC_000913.3	yaiP	-	operon_tu1774	yaiP	unknown	0	45	0	93	RDBECOLIOPC00651	382739	383935	False
NC_000913.3	gltS	-	operon_tu1775	gltS	unknown	3	191	6	811	RDBECOLIOPC01015	3827460	3828665	False
NC_000913.3	xanP	+	operon_tu1776	xanP	unknown	0	47	0	81	RDBECOLIOPC01340	3828945	3830336	False
NC_000913.3	yicH	+	operon_tu1777	yicH	unknown	10	500	20	875	RDBECOLIOPC00448	3830457	3832166	True
NC_000913.3	yicJI	-	operon_tu1778	yicJ;yicI	sigma24	5	156	5	381	RDBECOLIOPC00214	3832219	3835929	True
NC_000913.3	setC	+	operon_tu1780	setC	unknown	0	81	3	159	RDBECOLIOPC01055	3836953	3838137	False
NC_000913.3	yicL	+	operon_tu1781	yicL	unknown	1	115	5	306	RDBECOLIOPC00175	3838248	3839171	False
NC_000913.3	nlpA	-	operon_tu1782	nlpA	unknown	3	105	2	151	RDBECOLIOPC00390	3839175	3839993	False
NC_000913.3	nepI	-	operon_tu1784	nepI	unknown	0	24	0	54	RDBECOLIOPC01731	3840549	3841739	False
NC_000913.3	yaiS	-	operon_tu1785	yaiS	unknown	0	24	0	29	RDBECOLIOPC01770	384059	384616	False
NC_000913.3	adeQ	-	operon_tu1787	adeQ	unknown	0	101	12	287	RDBECOLIOPC02450	3842455	3843789	False
NC_000913.3	ade	+	operon_tu1788	adeD	sigma70	2	308	10	678	RDBECOLIOPC02410	3843964	3845730	True
NC_000913.3	uhpT	-	operon_tu1789	uhpT	sigma70	2	54	1	94	RDBECOLIOPC02158	3845776	3847167	False
NC_000913.3	ivbL-ilvBN-uhpABC	-	operon_tu1790	ivbL;ilvB;ilvN;uhpA;uhpB;uhpC	sigma70	9	1356	40	2622	RDBECOLIOPC03186	3847305	3852988	True
NC_000913.3	tauABCD	+	operon_tu1791	tauA;tauB;tauC;tauD	unknown	1	50	12	419	RDBECOLIOPC03421	385232	388646	True
NC_000913.3	emrD	+	operon_tu1794	emrD	sigma54	1	107	23	585	RDBECOLIOPC01380	3853922	3855106	False
NC_000913.3	yidHGF	-	operon_tu1795	yidH;yidG;yidF	unknown	13	1152	9	551	RDBECOLIOPC00488	3855114	3856307	False
NC_000913.3	yidKJ	-	operon_tu1797	yidK;yidJ	unknown	0	95	3	199	RDBECOLIOPC02027	3856911	3860116	True
NC_000913.3	yidL	+	operon_tu1798	yidL	unknown	1	55	5	191	RDBECOLIOPC01177	3860283	3861176	False
NC_000913.3	glvCBG-ysdC	-	operon_tu1799	glvC;glvB;glvG	unknown	0	125	3	269	RDBECOLIOPC01012	3861173	3863603	True
NC_000913.3	yidP	+	operon_tu1800	yidP	unknown	0	45	0	61	RDBECOLIOPC00315	3863899	3864615	False
NC_000913.3	yidE	-	operon_tu1801	yidE	unknown	55	2931	156	3524	RDBECOLIOPC00217	3864612	3866273	True
NC_000913.3	ibpAB	-	operon_tu1802	ibpA;ibpB	sigma54	6	200	2489	96435	RDBECOLIOPC01937	3866469	3867422	False
NC_000913.3	yidR	-	operon_tu1804	yidR	unknown	2	166	9	229	RDBECOLIOPC01794	3868062	3869309	False
NC_000913.3	cbrA	+	operon_tu1805	cbrA	unknown	1	23	1	56	RDBECOLIOPC03472	3869377	3870441	False
NC_000913.3	dgoRKADT	-	operon_tu1806	dgoR;dgoK;dgoA;dgoD;dgoT	sigma70	4	382	11	530	RDBECOLIOPC01667	3870438	3875160	True
NC_000913.3	yidX	+	operon_tu1807	yidX	unknown	0	49	0	91	RDBECOLIOPC00048	3875438	3876094	False
NC_000913.3	yidA	-	operon_tu1808	yidA	unknown	2	400	13	344	RDBECOLIOPC00716	3876140	3876952	False
NC_000913.3	gyrB	-	operon_tu1810	gyrB	sigma70	14	1080	94	3387	RDBECOLIOPC03030	3877705	3880119	True
NC_000913.3	dnaAN-recF	-	operon_tu1811	dnaA;dnaN;recF	sigma70	28	1035	120	3568	RDBECOLIOPC03487	3880148	3883729	True
NC_000913.3	rpmH-rnpA	+	operon_tu1812	rpmH;rnpA	unknown	19	691	30	1364	RDBECOLIOPC02814	3884336	3884852	False
NC_000913.3	mnmE	+	operon_tu1813	mnmE	unknown	6	329	19	1157	RDBECOLIOPC00437	3886828	3888192	False
NC_000913.3	hemB	-	operon_tu1814	hemB	sigma70	2	570	2	677	RDBECOLIOPC02407	388753	389727	False
NC_000913.3	tnaCAB	+	operon_tu1815	tnaC;tnaA;tnaB	sigma70	3129	217015	4902	405314	RDBECOLIOPC02731	3888435	3891483	True
NC_000913.3	mdtL	+	operon_tu1816	mdtL	unknown	8	271	8	166	RDBECOLIOPC02075	3891615	3892790	False
NC_000913.3	yidZ	+	operon_tu1817	yidZ	unknown	3	63	1	71	RDBECOLIOPC01048	3892765	3893724	False
NC_000913.3	yieEF	+	operon_tu1818	yieE;yieF	sigma24	6	489	12	631	RDBECOLIOPC01120	3893881	3895218	False
NC_000913.3	yieG	-	operon_tu1819	adeP	unknown	7	136	4	289	RDBECOLIOPC01438	3895272	3896609	False
NC_000913.3	yieH	+	operon_tu1820	yieH	unknown	0	57	2	131	RDBECOLIOPC00166	3896774	3897439	False
NC_000913.3	cbrBC	+	operon_tu1821	cbrB;cbrC	unknown	0	61	3	131	RDBECOLIOPC03232	3897506	3898609	False
NC_000913.3	bglH-yieLK	-	operon_tu1822	bglH;yieL;yieK	unknown	1	87	3	294	RDBECOLIOPC02430	3898671	3902220	True
NC_000913.3	bglGFB	-	operon_tu1823	bglG;bglF;bglB	unknown	0	218	3	340	RDBECOLIOPC03203	3902289	3906567	True
NC_000913.3	yaiT	+	operon_tu1824	yaiT	unknown	0	99	5	230	RDBECOLIOPC00080	390251	394418	True
NC_000913.3	pstSCAB-phoU	-	operon_tu1825	pstS;pstC;pstA;pstB;phoU	sigma70	5	659	36	1342	RDBECOLIOPC02016	3906853	3911525	True
NC_000913.3	glmUS	-	operon_tu1826	glmU;glmS	sigma70	43	2429	119	3818	RDBECOLIOPC02000	3911839	3915200	True
NC_000913.3	atpIBEFHAGDC	-	operon_tu1827	atpI;atpB;atpE;atpF;atpH;atpA;atpG;atpD;atpC	sigma70	201	16162	809	26215	RDBECOLIOPC02729	3915553	3922440	True
NC_000913.3	insE2F2EF2	-	operon_tu1828	insEF2;insE2;insF2	unknown	0	4	0	9	RDBECOLIOPC01250	391739	392901	False
NC_000913.3	asnC-mioC-mnmG	-	operon_tu1829	asnC;mioC;mnmG;rsmG	sigma70	14	765	41	2065	RDBECOLIOPC03462	3923057	3927003	True
NC_000913.3	asnA	+	operon_tu1830	asnA	sigma70	7	255	6	331	RDBECOLIOPC01501	3927155	3928147	False
NC_000913.3	ravA-viaA	-	operon_tu1831	ravA;viaA	sigma38	3	318	12	794	RDBECOLIOPC02010	3928152	3931093	True
NC_000913.3	kup	+	operon_tu1832	kup	unknown	3	212	10	435	RDBECOLIOPC03299	3931316	3933184	True
NC_000913.3	rbsDACBKR	+	operon_tu1833	rbsD;rbsA;rbsC;rbsB;rbsK;rbsR	sigma70	156	11757	203	12151	RDBECOLIOPC01764	3933351	3939219	True
NC_000913.3	yieP-hsrA	-	operon_tu1834	yieP;hsrA	unknown	6	645	15	889	RDBECOLIOPC00205	3939185	3941327	True
NC_000913.3	rrsC-gltU-rrlC-rrfC	+	operon_tu1835	rrsC;gltU;rrlC;rrfC	sigma70	178	131791	301	214831	RDBECOLIOPC02558	3941808	3946819	True
NC_000913.3	iprA	+	operon_tu1836	iprA	unknown	0	0	2	9	RDBECOLIOPC00374	394506	395129	False
NC_000913.3	hdfR	-	operon_tu1839	hdfR	sigma38	0	253	3	399	RDBECOLIOPC02376	3947128	3947967	False
NC_000913.3	yifB	-	operon_tu1841	yifB	unknown	0	58	0	84	RDBECOLIOPC00535	3948449	3949969	True
NC_000913.3	ilvLXG_1G_2MEDA	+	operon_tu1842	ilvL;ilvX;ilvG;ilvM;ilvE;ilvD;ilvA	sigma70	18	2565	41	2848	RDBECOLIOPC03463	3950322	3956875	True
NC_000913.3	ampH	-	operon_tu1843	ampH	unknown	1	185	2	215	RDBECOLIOPC02712	395130	396287	False
NC_000913.3	ilvY	-	operon_tu1844	ilvY	sigma38	0	194	6	639	RDBECOLIOPC02268	3956927	3957820	False
NC_000913.3	ilvC	+	operon_tu1845	ilvC	sigma70	4	216	11	330	RDBECOLIOPC01149	3957970	3959445	False
NC_000913.3	rep	+	operon_tu1848	rep	sigma70	0	170	15	670	RDBECOLIOPC01822	3960677	3962698	True
NC_000913.3	gpp	-	operon_tu1849	gpp	unknown	8	483	6	435	RDBECOLIOPC02492	3962745	3964229	False
NC_000913.3	rhlB	-	operon_tu1850	rhlB	unknown	12	1199	12	1045	RDBECOLIOPC01310	3964365	3965630	False
NC_000913.3	rhoL-rho	+	operon_tu1852	rhoL;rho	unknown	44	2379	107	3439	RDBECOLIOPC01364	3966231	3967676	False
NC_000913.3	sbmA-yaiW	+	operon_tu1853	sbmA;yaiW	sigma24	1	240	9	610	RDBECOLIOPC01081	396639	398966	True
NC_000913.3	rfe-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM	+	operon_tu1854	rfe;wzzE;wecB;wecC;rffG;rffH;rffC;wecE;wzxE;wecF;wzyE;rffM	sigma70	29	2310	115	4310	RDBECOLIOPC00425	3967916	3980696	True
NC_000913.3	yifK	+	operon_tu1855	thrP	unknown	2	116	8	283	RDBECOLIOPC02059	3980887	3982272	False
NC_000913.3	aslB	+	operon_tu1857	aslB	sigma54	1	53	4	128	RDBECOLIOPC01627	3982958	3984193	False
